,Origin,Destination,Distance,Time
7413,146,171,355,5
7414,108,152,70,1
7415,3053,3075,252,4
7416,41,53,410,6
7417,130,3193,212,3
7418,127,3082,0,0
7419,130,3114,172,3
7420,115,3016,181,3
7421,53,3179,166,3
7422,107,146,355,6
7423,185,3108,27,1
7424,3071,3085,215,3
7425,60,3131,258,4
7426,64,170,64,1
7427,152,3117,176,3
7428,166,3101,303,5
7429,145,3107,0,0
7430,117,158,429,6
7431,24,182,90,2
7432,25,3076,157,3
7433,37,3081,109,2
7434,47,3044,0,0
7435,129,179,216,3
7436,34,3031,142,2
7437,149,3191,201,3
7438,3035,3103,98,2
7439,3031,3136,221,3
7440,3028,3104,298,5
7441,37,3181,228,4
7442,3132,3136,280,4
7443,129,3076,290,4
7444,62,3076,73,1
7445,136,3142,150,2
7446,3076,3122,139,3
7447,40,72,398,6
7448,20,171,280,4
7449,192,3061,221,4
7450,11,3035,423,6
7451,53,3171,166,3
7452,69,3118,424,7
7453,66,116,0,0
7454,47,88,76,1
7455,170,3044,66,1
7456,28,139,288,5
7457,86,104,30,1
7458,163,3193,311,5
7459,3061,3179,178,3
7460,81,3069,233,4
7461,60,81,53,1
7462,29,110,144,2
7463,3070,3132,249,4
7464,66,122,166,3
7465,179,3185,240,4
7466,3102,3102,0,0
7467,130,146,227,3
7468,26,3158,379,6
7469,60,3122,186,3
7470,3071,3081,233,4
7471,163,3029,488,7
7472,3068,3150,453,7
7473,114,3106,135,2
7474,3135,3149,231,3
7475,35,3020,437,7
7476,135,3145,262,4
7477,107,3152,447,7
7478,127,3185,132,2
7479,3075,3082,167,3
7480,25,3043,370,6
7481,3024,3037,247,4
7482,3070,3163,347,5
7483,54,3061,308,5
7484,26,3131,274,4
7485,74,3020,73,1
7486,54,3082,170,3
7487,193,3108,126,2
7488,31,3114,140,2
7489,108,3069,129,2
7490,3017,3192,167,3
7491,193,3011,155,3
7492,122,3061,17,0
7493,139,166,467,7
7494,3029,3142,418,6
7495,44,3075,428,6
7496,70,3104,373,6
7497,181,3104,328,5
7498,72,3071,73,1
7499,72,149,239,4
7500,18,3060,88,1
7501,3028,3031,522,8
7502,3179,3192,177,3
7503,3082,3102,94,2
7504,89,114,86,2
7505,3016,3152,370,6
7506,136,3021,280,4
7507,3176,3179,478,7
7508,193,3028,203,3
7509,149,3076,290,4
7510,11,17,419,6
7511,25,129,203,3
7512,103,3158,199,3
7513,170,3135,73,1
7514,89,3026,122,2
7515,115,3136,135,2
7516,111,3176,235,4
7517,21,3116,150,2
7518,111,182,311,5
7519,176,3127,239,4
7520,60,129,258,4
7521,68,3142,416,7
7522,114,122,135,2
7523,40,152,347,5
7524,60,132,19,0
7525,21,3085,137,2
7526,116,3020,73,1
7527,11,3043,388,7
7528,3041,3060,167,3
7529,3103,3104,477,7
7530,3060,3135,55,1
7531,125,3085,53,1
7532,185,3037,138,2
7533,191,3112,322,5
7534,21,70,269,4
7535,21,181,352,6
7536,116,3081,233,4
7537,11,3053,388,7
7538,89,3043,379,6
7539,135,3149,58,1
7540,40,3021,166,3
7541,54,75,171,3
7542,139,3028,467,7
7543,61,81,124,2
7544,76,130,145,2
7545,3082,3082,0,0
7546,3103,3149,334,5
7547,149,192,239,4
7548,3044,3171,166,3
7549,34,130,175,3
7550,27,3139,172,5
7551,3060,3181,228,4
7552,54,3104,298,5
7553,18,62,236,4
7554,18,152,268,4
7555,64,3156,322,5
7556,190,3165,423,6
7557,171,3037,138,2
7558,192,3081,304,5
7559,76,170,205,3
7560,190,3053,400,7
7561,53,3071,167,3
7562,27,194,142,5
7563,62,158,0,0
7564,18,3127,465,7
7565,27,3181,373,9
7566,107,3017,140,2
7567,3135,3166,55,1
7568,177,3179,449,7
7569,111,158,429,6
7570,125,3107,224,4
7571,3142,3194,370,6
7572,3044,3179,166,3
7573,34,3142,465,7
7574,64,3029,39,1
7575,61,111,428,6
7576,37,60,185,3
7577,136,3106,280,4
7578,44,53,428,6
7579,191,3044,88,1
7580,68,81,153,2
7581,3018,3135,96,2
7582,44,3181,651,10
7583,53,135,227,3
7584,89,3149,262,4
7585,69,3156,298,5
7586,152,194,288,5
7587,18,21,112,2
7588,158,3037,40,1
7589,103,3166,317,5
7590,117,3037,391,6
7591,152,3026,150,2
7592,3016,3104,429,6
7593,25,149,203,3
7594,27,53,172,5
7595,3018,3108,112,2
7596,3076,3082,91,2
7597,25,3131,203,3
7598,117,3139,519,8
7599,37,3065,167,3
7600,43,3028,488,7
7601,125,3166,97,2
7602,171,3044,0,0
7603,3037,3145,32,1
7604,18,100,222,4
7605,21,44,412,6
7606,66,72,73,1
7607,17,142,39,1
7608,114,3021,135,2
7609,3021,3156,322,5
7610,62,192,130,2
7611,3145,3150,378,6
7612,3020,3193,47,1
7613,158,3165,459,7
7614,11,3024,150,2
7615,20,3043,245,5
7616,27,3074,258,6
7617,107,3070,269,4
7618,31,158,118,2
7619,127,3024,252,4
7620,163,177,235,3
7621,85,3136,182,3
7622,37,89,220,4
7623,3031,3142,499,8
7624,35,3185,240,4
7625,3065,3194,0,0
7626,3166,3177,0,0
7627,74,3192,365,6
7628,34,3176,400,6
7629,74,85,22,0
7630,3037,3193,94,2
7631,35,3114,375,6
7632,106,3146,354,5
7633,127,185,166,3
7634,165,3142,98,1
7635,3037,3114,40,1
7636,3054,3081,186,3
7637,135,3117,99,2
7638,18,170,30,1
7639,62,3103,229,4
7640,3142,3192,497,8
7641,117,3044,519,8
7642,34,122,88,1
7643,68,100,63,1
7644,122,3082,167,3
7645,100,3107,7,0
7646,3129,3185,288,4
7647,132,3192,365,6
7648,70,163,393,6
7649,47,191,89,1
7650,152,3116,344,5
7651,3069,3129,162,2
7652,70,127,25,1
7653,72,3181,47,1
7654,68,127,91,2
7655,3166,3166,0,0
7656,3068,3086,109,2
7657,47,166,322,5
7658,166,3018,407,6
7659,47,3171,166,3
7660,149,3135,232,3
7661,54,139,467,7
7662,111,3129,564,9
7663,129,3023,247,4
7664,135,3136,227,3
7665,3023,3103,199,3
7666,3103,3136,99,2
7667,20,70,249,4
7668,20,181,201,3
7669,125,3074,183,3
7670,54,3165,303,5
7671,3037,3043,288,5
7672,146,3086,336,5
7673,170,191,28,1
7674,3034,3053,251,4
7675,60,72,52,1
7676,103,3191,185,3
7677,3082,3190,58,1
7678,86,3177,198,3
7679,100,3114,37,1
7680,3074,3076,139,3
7681,25,158,129,2
7682,3041,3065,329,5
7683,146,182,282,4
7684,190,3176,112,2
7685,88,3016,123,2
7686,16,191,349,6
7687,47,3016,52,1
7688,130,136,151,2
7689,3054,3107,32,1
7690,34,61,236,4
7691,76,3037,0,0
7692,166,3176,19,0
7693,150,3116,119,2
7694,110,192,104,2
7695,3074,3193,212,3
7696,3074,3163,440,7
7697,117,3132,329,5
7698,3109,3156,306,5
7699,158,191,233,4
7700,31,3131,274,4
7701,3011,3082,178,3
7702,3108,3109,104,2
7703,24,149,281,4
7704,74,3194,0,0
7705,11,3136,423,6
7706,85,3040,182,3
7707,177,3142,216,4
7708,3086,3135,196,3
7709,100,194,245,4
7710,127,165,426,6
7711,31,64,39,1
7712,146,3082,332,5
7713,192,3165,394,6
7714,3101,3101,0,0
7715,146,3061,331,5
7716,74,3163,349,5
7717,25,85,82,2
7718,3066,3145,117,2
7719,3171,3171,0,0
7720,3127,3145,370,6
7721,3068,3177,76,1
7722,100,146,335,5
7723,149,3034,280,4
7724,163,3181,311,5
7725,139,3103,285,5
7726,75,3166,170,3
7727,3024,3076,290,4
7728,62,3135,162,3
7729,179,3166,275,4
7730,64,3158,410,6
7731,3114,3146,330,5
7732,185,185,0,0
7733,106,3029,39,1
7734,3108,3145,151,3
7735,122,3166,0,0
7736,18,103,372,5
7737,3191,3192,432,7
7738,111,3116,680,10
7739,72,106,237,4
7740,64,3131,277,4
7741,88,104,98,2
7742,3117,3131,86,1
7743,3066,3177,48,1
7744,110,3070,14,1
7745,3117,3136,256,4
7746,62,114,29,1
7747,150,3081,122,3
7748,127,3075,166,3
7749,25,35,432,7
7750,3106,3152,322,5
7751,3107,3158,281,4
7752,131,3106,280,4
7753,18,3149,322,5
7754,26,179,240,4
7755,54,191,407,6
7756,3082,3145,0,0
7757,29,3112,277,4
7758,176,3018,564,9
7759,11,3129,385,6
7760,111,3060,519,8
7761,44,3129,510,8
7762,3145,3145,0,0
7763,130,149,151,2
7764,18,3076,160,2
7765,24,76,57,1
7766,3044,3085,53,1
7767,110,3107,14,1
7768,117,3104,181,3
7769,3117,3166,256,4
7770,66,114,32,1
7771,86,3185,165,3
7772,53,3085,53,1
7773,165,3031,592,9
7774,3061,3135,32,1
7775,152,3021,182,3
7776,185,3075,0,0
7777,11,3114,366,6
7778,81,107,353,5
7779,31,3116,201,3
7780,132,194,272,4
7781,16,3166,304,5
7782,192,3023,123,2
7783,125,3177,97,2
7784,31,3149,274,4
7785,179,3068,199,3
7786,100,3060,139,2
7787,114,3026,189,3
7788,54,3101,303,5
7789,122,170,64,1
7790,43,3040,167,3
7791,81,132,65,1
7792,31,3142,418,6
7793,76,3127,373,6
7794,114,194,240,4
7795,31,129,274,4
7796,70,149,249,4
7797,145,3185,289,5
7798,176,3108,464,7
7799,111,3082,379,6
7800,60,3192,382,6
7801,115,3028,189,3
7802,3044,3107,145,2
7803,3066,3193,179,3
7804,191,3181,311,5
7805,3061,3127,397,6
7806,3023,3193,117,2
7807,74,3037,32,1
7808,107,3024,279,5
7809,139,3053,29,1
7810,194,3146,420,6
7811,35,3103,193,3
7812,100,115,3,0
7813,3076,3145,91,2
7814,182,185,232,4
7815,110,146,341,6
7816,3053,3060,252,4
7817,152,158,77,2
7818,182,3054,119,2
7819,3116,3129,269,5
7820,75,3085,219,4
7821,26,3107,111,2
7822,150,166,402,6
7823,111,3028,232,3
7824,27,3104,550,11
7825,3122,3145,169,3
7826,66,3117,169,3
7827,34,70,229,4
7828,34,181,311,5
7829,74,163,378,6
7830,103,3149,91,2
7831,106,152,185,3
7832,100,177,184,3
7833,3044,3066,48,1
7834,64,3011,55,1
7835,117,142,519,8
7836,3016,3066,96,2
7837,3044,3103,98,2
7838,34,3085,34,1
7839,24,3149,281,4
7840,127,3171,327,5
7841,194,3136,109,2
7842,27,192,381,9
7843,47,3035,0,0
7844,64,129,277,4
7845,3026,3131,271,4
7846,3102,3135,270,4
7847,43,3023,278,4
7848,150,3068,154,2
7849,3190,3191,71,1
7850,3076,3114,98,2
7851,25,3116,394,6
7852,3068,3192,275,4
7853,182,3116,394,6
7854,166,3106,322,5
7855,190,3071,78,1
7856,17,20,274,4
7857,142,3074,129,2
7858,16,3181,267,4
7859,61,132,58,1
7860,191,3165,561,8
7861,150,158,230,4
7862,149,194,346,5
7863,117,3071,379,6
7864,185,3071,167,3
7865,3081,3156,390,6
7866,11,104,366,6
7867,37,3054,116,2
7868,53,3185,39,1
7869,149,3085,289,4
7870,3020,3109,211,3
7871,3112,3177,280,4
7872,41,3146,198,3
7873,61,3142,409,7
7874,17,27,198,6
7875,21,106,168,3
7876,25,28,278,5
7877,194,3053,173,3
7878,116,139,329,5
7879,192,3192,436,7
7880,47,3165,516,7
7881,60,3194,19,0
7882,47,3152,322,5
7883,27,3031,253,6
7884,139,182,372,6
7885,149,3101,245,4
7886,18,3146,398,6
7887,177,3149,190,3
7888,132,3076,90,2
7889,3026,3163,226,4
7890,47,3054,116,2
7891,69,163,183,3
7892,106,177,287,5
7893,193,3016,189,3
7894,3112,3142,150,2
7895,110,181,106,2
7896,142,3102,257,4
7897,75,117,362,5
7898,142,146,354,5
7899,66,136,252,4
7900,179,3107,131,2
7901,130,3043,157,3
7902,108,145,206,3
7903,76,185,145,2
7904,3028,3085,372,6
7905,35,3102,459,7
7906,28,135,263,4
7907,66,3165,426,6
7908,132,3043,324,6
7909,43,3150,684,10
7910,25,146,284,4
7911,74,176,325,5
7912,41,69,141,3
7913,170,185,66,1
7914,86,3040,198,3
7915,146,3181,282,4
7916,11,81,394,6
7917,110,3181,106,2
7918,3104,3191,320,5
7919,107,3142,422,7
7920,3023,3116,281,4
7921,111,3139,519,8
7922,185,3024,277,4
7923,35,193,344,5
7924,135,139,187,3
7925,37,41,410,6
7926,74,129,252,4
7927,76,110,14,1
7928,145,3040,322,5
7929,170,3040,66,1
7930,194,3070,251,4
7931,3136,3150,521,8
7932,72,150,316,5
7933,61,149,284,4
7934,132,3152,170,3
7935,127,3165,426,6
7936,74,3011,179,3
7937,62,182,122,2
7938,66,88,90,2
7939,81,104,60,1
7940,156,3132,401,6
7941,74,156,327,5
7942,3135,3165,470,7
7943,114,3020,102,2
7944,139,3016,262,4
7945,68,190,167,3
7946,3069,3150,475,7
7947,111,3054,412,6
7948,117,163,0,0
7949,31,3191,194,3
7950,85,3071,19,0
7951,107,3075,168,3
7952,182,3165,359,5
7953,117,171,519,8
7954,103,3150,301,4
7955,135,193,261,4
7956,35,64,221,3
7957,127,132,0,0
7958,3139,3158,410,6
7959,171,3108,27,1
7960,125,3017,37,1
7961,28,3031,196,3
7962,135,3194,262,4
7963,54,3034,322,5
7964,163,3142,181,3
7965,158,3074,175,3
7966,182,3068,157,3
7967,64,3016,52,1
7968,69,3071,370,6
7969,100,3020,102,2
7970,61,3194,58,1
7971,44,3150,944,14
7972,44,66,590,9
7973,145,3041,488,7
7974,129,156,401,6
7975,17,3166,39,1
7976,104,3191,71,1
7977,3136,3156,322,5
7978,60,3165,432,7
7979,139,3070,306,5
7980,68,3081,144,2
7981,3176,3194,162,2
7982,130,3081,85,2
7983,166,3171,485,7
7984,152,3177,182,3
7985,3082,3191,74,1
7986,177,3166,287,5
7987,89,3135,234,4
7988,106,156,166,3
7989,3118,3139,170,3
7990,129,3082,251,4
7991,170,3132,301,4
7992,103,3118,288,4
7993,3071,3193,74,1
7994,26,3074,126,2
7995,76,3101,423,6
7996,156,3193,390,6
7997,131,3104,150,2
7998,3060,3150,521,8
7999,64,3071,167,3
8000,69,3016,429,6
8001,106,150,98,2
8002,165,3145,426,6
8003,60,115,48,1
8004,3131,3165,245,4
8005,3035,3069,129,2
8006,27,3177,172,5
8007,20,3029,276,4
8008,25,75,73,1
8009,3136,3145,167,3
8010,85,150,262,4
8011,106,176,479,7
8012,68,146,371,6
8013,11,64,423,6
8014,85,3127,383,6
8015,85,3065,19,0
8016,145,3191,101,2
8017,85,3011,196,3
8018,3031,3165,594,9
8019,3021,3132,277,4
8020,85,3103,262,4
8021,3101,3114,421,6
8022,44,3023,539,8
8023,86,114,65,1
8024,3135,3194,178,3
8025,106,3031,221,3
8026,3142,3166,423,6
8027,106,3149,277,4
8028,24,3018,283,5
8029,149,3026,271,4
8030,88,3066,29,1
8031,171,3086,185,3
8032,127,3116,327,5
8033,142,193,142,2
8034,16,3020,304,5
8035,156,176,641,10
8036,88,3191,152,3
8037,111,3114,382,6
8038,18,85,268,4
8039,165,3086,429,6
8040,3023,3101,444,6
8041,34,3131,322,5
8042,130,166,306,5
8043,3034,3074,129,2
8044,185,3069,129,2
8045,72,3040,237,4
8046,43,76,311,5
8047,64,3107,145,2
8048,130,3149,151,2
8049,3017,3044,66,1
8050,21,3149,279,5
8051,26,3108,24,0
8052,11,25,320,5
8053,3044,3181,228,4
8054,28,130,165,3
8055,88,3028,247,4
8056,25,3165,359,5
8057,3081,3118,237,4
8058,17,3136,39,1
8059,24,81,39,1
8060,60,176,313,5
8061,60,3026,150,2
8062,114,3131,257,4
8063,152,3076,107,2
8064,3118,3132,306,5
8065,40,3145,328,5
8066,20,3191,201,3
8067,122,3108,27,1
8068,156,171,166,3
8069,37,145,322,5
8070,3074,3129,162,2
8071,100,3193,90,2
8072,100,3035,139,2
8073,3118,3179,332,5
8074,150,3109,183,3
8075,127,166,170,3
8076,74,3129,329,5
8077,107,3192,77,1
8078,27,3185,199,6
8079,61,3107,38,1
8080,68,171,76,1
8081,182,3017,292,5
8082,171,3190,220,4
8083,116,3082,0,0
8084,3076,3150,453,7
8085,37,139,288,4
8086,34,43,91,1
8087,60,182,81,2
8088,75,130,150,2
8089,17,3041,204,3
8090,115,125,214,3
8091,16,135,84,2
8092,85,3075,182,3
8093,54,3102,81,1
8094,40,3156,485,7
8095,135,3131,58,1
8096,3104,3127,0,0
8097,149,3104,150,2
8098,132,3106,166,3
8099,117,176,59,1
8100,3135,3142,374,5
8101,3075,3150,521,8
8102,20,103,89,2
8103,3034,3082,167,3
8104,54,192,111,2
8105,3118,3190,135,2
8106,29,3076,76,1
8107,20,127,251,4
8108,3152,3158,162,3
8109,111,125,612,9
8110,20,163,332,5
8111,89,3020,24,0
8112,194,3112,344,5
8113,31,54,289,5
8114,16,190,331,5
8115,11,3146,75,1
8116,53,3112,277,4
8117,146,3156,260,4
8118,54,3190,122,2
8119,60,146,339,5
8120,3053,3101,482,8
8121,72,3035,237,4
8122,88,114,59,1
8123,43,156,1,0
8124,107,3106,168,3
8125,29,35,221,3
8126,171,3136,0,0
8127,185,3158,410,6
8128,3020,3044,237,4
8129,26,3142,418,6
8130,3040,3103,98,2
8131,193,3163,375,6
8132,125,3117,320,5
8133,86,3166,198,3
8134,192,192,0,0
8135,3026,3107,0,0
8136,53,177,287,5
8137,139,3018,231,4
8138,190,3043,400,7
8139,21,3054,240,4
8140,3070,3136,145,2
8141,37,152,185,3
8142,131,163,332,5
8143,158,3136,149,3
8144,70,3043,300,5
8145,181,3043,370,6
8146,25,3194,78,1
8147,127,3085,215,3
8148,89,3029,186,3
8149,3131,3179,401,6
8150,106,3024,277,4
8151,28,3185,104,2
8152,27,47,172,5
8153,29,3024,277,4
8154,193,3135,155,3
8155,146,3145,332,5
8156,3146,3156,260,4
8157,127,3139,166,3
8158,3053,3108,226,3
8159,103,127,234,4
8160,37,3171,166,3
8161,3075,3086,185,3
8162,28,3018,59,1
8163,81,3031,428,7
8164,3017,3166,66,1
8165,136,3131,0,0
8166,20,3041,406,6
8167,3021,3043,251,4
8168,3024,3156,271,4
8169,3060,3112,277,4
8170,3109,3176,301,5
8171,3103,3171,130,2
8172,3043,3102,398,7
8173,27,88,221,6
8174,54,132,170,3
8175,62,3035,149,3
8176,3037,3127,372,6
8177,3011,3028,336,5
8178,3034,3106,0,0
8179,166,3085,372,6
8180,35,3150,680,10
8181,16,3114,313,5
8182,17,3149,274,4
8183,75,3193,73,1
8184,3145,3193,74,1
8185,76,3129,306,5
8186,104,3135,185,3
8187,60,3142,383,6
8188,3114,3152,165,3
8189,3026,3066,275,4
8190,61,3023,43,1
8191,69,193,395,6
8192,3101,3194,426,6
8193,163,3185,488,7
8194,130,3104,294,4
8195,47,107,166,3
8196,3023,3085,168,3
8197,3040,3166,0,0
8198,165,3082,426,6
8199,88,107,200,3
8200,66,146,332,5
8201,129,158,287,4
8202,37,3104,421,6
8203,146,3132,83,1
8204,104,3108,158,3
8205,3117,3117,0,0
8206,117,3108,504,7
8207,17,31,0,0
8208,3108,3139,27,1
8209,110,145,203,3
8210,75,3031,370,6
8211,116,117,378,6
8212,111,3146,254,4
8213,3085,3109,141,2
8214,3071,3109,169,3
8215,193,3176,194,3
8216,3028,3191,101,2
8217,177,3132,190,3
8218,28,3165,552,8
8219,108,116,50,1
8220,3035,3114,174,3
8221,158,3158,318,5
8222,135,3041,354,5
8223,142,191,89,1
8224,41,130,373,6
8225,37,3061,17,0
8226,54,146,260,4
8227,60,3190,37,1
8228,62,3142,409,7
8229,3066,3081,115,2
8230,103,177,107,2
8231,18,3122,175,3
8232,35,191,140,2
8233,44,3108,451,7
8234,62,3156,219,4
8235,108,122,129,2
8236,3028,3179,485,7
8237,3076,3185,42,1
8238,166,3109,306,5
8239,11,44,806,12
8240,16,3040,304,5
8241,3043,3070,300,5
8242,25,127,78,1
8243,129,3136,280,4
8244,44,44,0,0
8245,3103,3156,403,6
8246,20,191,324,5
8247,27,3041,195,6
8248,88,3145,91,2
8249,40,142,166,3
8250,18,31,122,2
8251,70,3106,145,2
8252,181,3106,232,4
8253,62,76,38,1
8254,129,182,201,3
8255,34,3127,465,7
8256,3037,3076,63,1
8257,21,193,267,4
8258,158,163,428,6
8259,179,3017,334,5
8260,53,3106,0,0
8261,66,3142,377,6
8262,28,3071,216,4
8263,3054,3136,119,2
8264,11,61,406,7
8265,21,3194,291,5
8266,176,3071,326,5
8267,177,3082,181,3
8268,11,3041,548,8
8269,64,74,167,3
8270,150,185,97,2
8271,100,3165,429,6
8272,53,88,76,1
8273,156,3117,390,6
8274,146,3118,386,6
8275,122,166,322,5
8276,192,3074,211,3
8277,64,3165,516,7
8278,177,3185,256,4
8279,117,136,329,5
8280,3127,3185,419,6
8281,3117,3165,285,4
8282,3023,3071,54,1
8283,103,3132,91,2
8284,37,100,139,2
8285,139,3069,163,2
8286,150,3024,332,5
8287,108,166,206,3
8288,3035,3163,475,7
8289,3068,3101,483,7
8290,146,3081,304,5
8291,107,3108,141,2
8292,41,3166,410,6
8293,64,3066,48,1
8294,85,182,81,2
8295,34,72,319,5
8296,131,149,0,0
8297,3065,3109,169,3
8298,146,3139,355,5
8299,135,165,296,4
8300,130,3152,306,5
8301,3026,3117,189,3
8302,20,108,242,4
8303,43,44,263,4
8304,115,3122,150,3
8305,130,165,389,6
8306,130,3028,306,5
8307,130,3118,198,3
8308,3017,3086,247,4
8309,152,185,182,3
8310,17,41,379,6
8311,20,3118,306,5
8312,190,191,326,5
8313,3034,3060,0,0
8314,104,3106,171,3
8315,88,3107,70,1
8316,3018,3035,88,1
8317,61,115,29,1
8318,3034,3145,167,3
8319,139,3156,467,7
8320,28,3041,138,2
8321,26,28,104,2
8322,3066,3086,137,2
8323,107,3163,568,9
8324,114,132,32,1
8325,31,3074,126,2
8326,41,3171,572,8
8327,116,165,426,6
8328,3106,3156,322,5
8329,53,3082,167,3
8330,66,3185,132,2
8331,69,3191,320,5
8332,3035,3054,116,2
8333,62,179,168,3
8334,74,114,32,1
8335,115,165,431,6
8336,3021,3066,48,1
8337,26,54,289,5
8338,24,3024,281,4
8339,3021,3136,0,0
8340,72,88,161,3
8341,3054,3109,134,2
8342,163,185,519,8
8343,61,114,29,1
8344,41,131,280,5
8345,194,3194,272,4
8346,54,3185,289,5
8347,129,3149,0,0
8348,3122,3135,84,1
8349,16,3146,150,2
8350,43,131,402,6
8351,149,3185,276,4
8352,89,104,52,1
8353,86,3165,437,6
8354,132,190,80,1
8355,170,3156,383,6
8356,117,3029,488,7
8357,75,170,230,4
8358,24,53,198,3
8359,114,135,245,4
8360,43,182,390,6
8361,74,3043,324,6
8362,18,3114,257,4
8363,60,163,366,5
8364,21,89,345,5
8365,110,3026,203,3
8366,176,3158,96,2
8367,3043,3053,0,0
8368,149,3018,324,5
8369,89,3122,225,3
8370,3021,3028,322,5
8371,3142,3145,370,6
8372,3082,3165,426,6
8373,11,108,360,6
8374,3191,3191,0,0
8375,3054,3179,281,4
8376,3065,3075,166,3
8377,62,88,73,1
8378,3101,3102,366,6
8379,35,3181,429,7
8380,29,158,152,3
8381,29,40,166,3
8382,3129,3177,291,4
8383,54,3109,306,5
8384,76,3053,300,5
8385,20,122,280,4
8386,104,156,333,5
8387,85,3135,196,3
8388,61,3070,38,1
8389,182,3193,0,0
8390,3069,3156,306,5
8391,11,3018,467,7
8392,3053,3146,319,6
8393,132,3163,349,5
8394,85,3118,97,2
8395,40,3142,544,8
8396,182,3076,157,3
8397,3011,3136,55,1
8398,3011,3171,174,3
8399,139,3127,383,6
8400,130,3101,389,6
8401,125,3016,62,1
8402,75,3109,150,2
8403,136,3190,263,4
8404,3044,3156,322,5
8405,129,3016,286,4
8406,135,3101,296,4
8407,28,3075,78,1
8408,3127,3131,150,2
8409,103,3016,334,5
8410,37,3020,236,4
8411,166,3024,271,4
8412,72,76,94,2
8413,107,3065,291,5
8414,26,3017,99,2
8415,3020,3021,237,4
8416,3103,3108,121,2
8417,129,3122,151,2
8418,76,3020,94,2
8419,165,3061,493,7
8420,21,177,409,6
8421,179,3066,226,4
8422,3069,3145,169,3
8423,3106,3131,277,4
8424,75,136,218,3
8425,104,127,7,0
8426,3060,3075,0,0
8427,44,68,500,7
8428,3139,3139,0,0
8429,3061,3108,11,0
8430,125,3071,244,4
8431,64,185,0,0
8432,185,3018,89,1
8433,130,3044,131,2
8434,3107,3108,0,0
8435,66,3076,90,2
8436,3085,3177,55,1
8437,106,106,0,0
8438,34,3043,203,3
8439,156,3158,572,8
8440,158,3109,175,3
8441,41,86,296,4
8442,158,170,209,3
8443,122,3023,116,2
8444,41,156,572,8
8445,176,3166,480,7
8446,139,3081,180,3
8447,132,3020,73,1
8448,3021,3135,55,1
8449,3171,3193,390,6
8450,136,3136,280,4
8451,27,3117,395,8
8452,142,3029,39,1
8453,3102,3112,263,4
8454,64,150,98,2
8455,81,3061,214,3
8456,3107,3149,249,4
8457,149,181,201,3
8458,3122,3190,225,3
8459,194,3060,109,2
8460,127,135,263,4
8461,61,107,273,4
8462,125,3106,97,2
8463,150,3179,119,2
8464,72,131,239,4
8465,31,88,42,1
8466,86,3106,198,3
8467,26,136,274,4
8468,69,158,406,7
8469,122,3139,0,0
8470,60,3023,69,1
8471,111,3185,488,7
8472,171,3065,167,3
8473,3101,3150,97,1
8474,139,3011,244,4
8475,3066,3103,142,2
8476,16,27,430,9
8477,28,53,78,1
8478,75,3053,305,5
8479,3061,3074,106,2
8480,114,117,400,6
8481,54,76,0,0
8482,53,3024,277,4
8483,11,182,320,5
8484,3040,3108,27,1
8485,44,171,428,6
8486,26,75,137,2
8487,86,110,67,1
8488,132,3017,226,4
8489,3085,3146,365,5
8490,31,156,201,3
8491,3149,3156,271,4
8492,17,3181,194,3
8493,3016,3029,86,1
8494,163,3085,568,8
8495,3136,3152,322,5
8496,3081,3112,229,4
8497,191,3177,88,1
8498,69,3082,370,6
8499,163,3024,329,5
8500,3023,3179,281,4
8501,3131,3150,332,5
8502,60,3043,341,6
8503,3031,3071,368,6
8504,108,3109,129,2
8505,3011,3135,0,0
8506,20,72,239,4
8507,43,3152,488,7
8508,127,3031,365,6
8509,37,114,135,2
8510,40,150,119,2
8511,171,3132,277,4
8512,145,3177,322,5
8513,64,3127,421,6
8514,68,3117,213,3
8515,103,114,240,4
8516,3023,3053,289,5
8517,135,3190,278,5
8518,104,3132,249,4
8519,26,3163,444,7
8520,3031,3076,278,4
8521,68,3177,76,1
8522,44,81,652,10
8523,29,3116,166,3
8524,34,3193,311,5
8525,31,104,140,2
8526,127,3081,233,4
8527,17,3135,52,1
8528,149,3149,0,0
8529,111,3104,181,3
8530,122,192,236,4
8531,149,3023,247,4
8532,107,108,253,4
8533,47,3142,421,6
8534,3021,3023,116,2
8535,27,81,372,8
8536,125,3191,306,5
8537,24,3166,198,3
8538,185,191,89,1
8539,3034,3116,166,3
8540,3076,3129,297,5
8541,3029,3166,39,1
8542,3061,3166,17,0
8543,62,156,311,5
8544,152,3102,73,1
8545,20,3102,263,4
8546,3129,3146,316,5
8547,158,3017,209,3
8548,108,3117,164,3
8549,62,191,233,4
8550,28,166,0,0
8551,150,3053,242,4
8552,34,3149,322,5
8553,191,3149,322,5
8554,16,29,304,5
8555,70,182,85,2
8556,181,182,0,0
8557,165,3171,639,9
8558,125,171,97,2
8559,176,3152,178,3
8560,3020,3086,53,1
8561,3075,3179,166,3
8562,129,3152,271,4
8563,3017,3102,318,5
8564,16,3142,217,3
8565,43,190,405,6
8566,104,3043,327,6
8567,62,64,149,3
8568,29,194,111,2
8569,43,145,488,7
8570,107,3166,168,3
8571,3101,3117,282,4
8572,17,136,274,4
8573,17,3020,202,3
8574,182,3029,198,3
8575,85,192,52,1
8576,3035,3068,76,1
8577,29,3129,288,4
8578,3044,3193,228,4
8579,3066,3107,97,2
8580,43,3114,336,5
8581,34,69,465,7
8582,127,3108,151,3
8583,28,3191,278,5
